,customerid,bank_branch_clients,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag,referred,realage,TipoInteresAhora,bank_account_Current,bank_account_Other,bank_account_Savings,level_of_education_clients_Graduate,level_of_education_clients_Post-Graduate,level_of_education_clients_Primary,level_of_education_clients_Secondary,level_of_education_clients_Unknown,bank_name_client_Access Bank,bank_name_client_Diamond Bank,bank_name_client_EcoBank,bank_name_client_FCMB,bank_name_client_Fidelity Bank,bank_name_client_First Bank,bank_name_client_GT Bank,bank_name_client_Heritage Bank,bank_name_client_Keystone Bank,bank_name_client_Skye Bank,bank_name_client_Stanbic IBTC,bank_name_client_Standard Chartered,bank_name_client_Sterling Bank,bank_name_client_UBA,bank_name_client_Union Bank,bank_name_client_Unity Bank,bank_name_client_Wema Bank,bank_name_client_Zenith Bank,employment_status_client_Contract,employment_status_client_Permanent,employment_status_client_Retired,employment_status_client_Self-Employed,employment_status_client_Student,employment_status_client_Unemployed,employment_status_client_Unknown,number_of_Loans,accumlated_loan_given,accumlated_timediff,time-to-payoff,accumulated_money_won,is_late_for_firstpay
3552,8a858e625c8d993a015c9334d1f96fba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7275000000000.0,3929542000000000.0,6000.0,0.0
3553,8a858e625c8d993a015ca08967f80999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3608000000000.0,264600000000000.0,1500.0,0.0
3554,8a858e6359a764180159a89577a06015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,150000.0,32464000000000.0,1.4460521e+16,29000.0,0.0
3555,8a858e6455828e710155842b4ffa280e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,100000.0,28888000000000.0,1.1975375e+16,15750.0,1.0
3556,8a858e645591c24b01559c74651d5f0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,140000.0,35867000000000.0,1.1967525e+16,19150.0,0.0
3557,8a858e645591c24b0155a059b3f27431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,2144863000000000.0,3000.0,0.0
3558,8a858e645654fdc401565f15ee130fde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,250000.0,36087000000000.0,2.7869471e+16,50000.0,0.0
3559,8a858e645afb8f74015afbd64d8b2f9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,90000.0,21707000000000.0,7749877000000000.0,19550.0,0.0
3560,8a858e655a047d1a015a047d7ad40067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,90000.0,21648000000000.0,1.164971e+16,18800.0,0.0
3561,8a858e655a047d1a015a0daaf9874735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,120000.0,25336000000000.0,1.3689756e+16,22600.0,0.0
3562,8a858e655a047d1a015a0e7907c55531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,9470000000000.0,1534474000000000.0,3000.0,0.0
3563,8a858e655a047d1a015a12bb060936ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7277000000000.0,5613175000000000.0,6000.0,1.0
3564,8a858e655cd0642d015cd13036454516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,2240032000000000.0,3000.0,0.0
3565,8a858e6656322b0f015643271cc23836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,40000.0,10833000000000.0,4742240000000000.0,9000.0,0.0
3566,8a858e6656322b0f01564b5e36130b95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,2300198000000000.0,3000.0,0.0
3567,8a858e675a3bef15015a3c0f2e700eb7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,80000.0,18097000000000.0,1.2617487e+16,18800.0,0.0
3568,8a858e675c3fe0a1015c52ff728c13e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3611000000000.0,1097038000000000.0,3000.0,0.0
3569,8a858e69566ae5b801566b5ea4f6269f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,80000.0,21662000000000.0,5675910000000000.0,10500.0,0.0
3570,8a858e69566ae5b801566c40bb294259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,360000.0,43309000000000.0,2.4555097e+16,49300.0,0.0
3571,8a858e69566ae5b801566ff083790265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,40000.0,14504000000000.0,1.0676824e+16,12000.0,1.0
3572,8a858e69566ae5b801569187d18d5bba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,310000.0,46925000000000.0,2.5945385e+16,40500.0,1.0
3573,8a858e695d1e075c015d211df3354b8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3644000000000.0,669617000000000.0,1500.0,0.0
3574,8a858e6a5bfd4b54015c05a75bed32ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7215000000000.0,3102334000000000.0,6000.0,0.0
3575,8a858e6a5bfd4b54015c0c3c5d021c4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3669000000000.0,2383177000000000.0,3000.0,0.0
3576,8a858e6a5bfd4b54015c0d136472048e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3609000000000.0,742757000000000.0,1500.0,0.0
3577,8a858e6a5c829229015c82ac07c30f58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7213000000000.0,3209957000000000.0,6000.0,0.0
3578,8a858e6b5ccb6ea8015ccf29e82b1b24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3669000000000.0,973676000000000.0,1500.0,0.0
3579,8a858e6c5b5bd8ac015b5c0357581aef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10828000000000.0,3632188000000000.0,4500.0,0.0
3580,8a858e6c5c88d145015c8c304fd31930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,2319883000000000.0,3000.0,0.0
3581,8a858e6c5c88d145015c8cf7a5e17156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3671000000000.0,2194658000000000.0,3000.0,0.0
3582,8a858e6c5c88d145015c8fa5e8122270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3670000000000.0,2629911000000000.0,3000.0,1.0
3583,8a858e6c5c88d145015c96155c47559b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3672000000000.0,776566000000000.0,1500.0,0.0
3584,8a858e6c5c88d145015c9dd6f5d21b4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3607000000000.0,1878662000000000.0,1500.0,1.0
3585,8a858e6c5c88d145015c9e2125702448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,1088168000000000.0,1500.0,0.0
3586,8a858e6d58b0cc520158b4bcc7f61ef2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3669000000000.0,2571529000000000.0,3000.0,1.0
3587,8a858e6d58b0cc520158beeb14b22a5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3612000000000.0,3148849000000000.0,3000.0,1.0
3588,8a858e6d58b0cc520158bf39027938cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,180000.0,32543000000000.0,1.1882446e+16,27800.0,0.0
3589,8a858e6d5b252065015b2fdbe1cd542c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,80000.0,18038000000000.0,8107675000000000.0,15750.0,0.0
3590,8a858e6f5668e01701567005bb5972cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7220000000000.0,5915290000000000.0,6000.0,1.0
3591,8a858e6f5668e01701568f255f051ac4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,380000.0,47002000000000.0,2.6695492e+16,67400.0,0.0
3592,8a858e6f5bce1023015bce19dbbf038d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7275000000000.0,3564970000000000.0,6000.0,0.0
3593,8a858e6f5cd5e874015cd6f5634c39ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3669000000000.0,1055589000000000.0,1500.0,0.0
3594,8a858e6f5cd5e874015ce084c86e2a87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,2592749000000000.0,3000.0,1.0
3595,8a858e6f5cd5e874015ce7931b330a91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,1267600000000000.0,1500.0,0.0
3596,8a858e705668e167015669c8cc67271a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,190000.0,28936000000000.0,2.5056187e+16,38900.0,0.0
3597,8a858e705668e16701566f6b45c03059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,340000.0,56739000000000.0,2.439921e+16,40800.0,0.0
3598,8a858e705b3a03c7015b3ceed0d531fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10823000000000.0,6202197000000000.0,8500.0,0.0
3599,8a858e705cb15527015cbfedf6807c3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3610000000000.0,1282764000000000.0,1500.0,0.0
3600,8a858e715bd3fa19015bd407028c0450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3607000000000.0,5130139000000000.0,3000.0,1.0
3601,8a858e725c3ae262015c3b08d771135e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7274000000000.0,4849603000000000.0,6000.0,0.0
3602,8a858e735c5a4bed015c5d0ab47242fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3609000000000.0,679509000000000.0,1500.0,0.0
3603,8a858e755c118bd7015c11bc925a17a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7275000000000.0,5083531000000000.0,6000.0,0.0
3604,8a858e7655072083015512a46b441f9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,300000.0,43310000000000.0,2.7907458e+16,43500.0,0.0
3605,8a858e765507208301552107bcd95612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,80000.0,159770000000000.0,2.107537e+16,24000.0,0.0
3606,8a858e775c362114015c36a682ab27ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,2756384000000000.0,3000.0,1.0
3607,8a858e785a53f8a6015a561b1aaf1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,70000.0,18047000000000.0,1.156358e+16,18000.0,0.0
3608,8a858e785c8d9167015c8fed39cf53ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,1711939000000000.0,3000.0,0.0
3609,8a858e785c8d9167015c90a6e2c45e08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,2589134000000000.0,3000.0,1.0
3610,8a858e785c8d9167015c96e5c3f5091f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7274000000000.0,1572035000000000.0,3000.0,0.0
3611,8a858e785c8d9167015c980c019936fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3669000000000.0,935245000000000.0,1500.0,0.0
3612,8a858e785c8d9167015c9b7982962ea1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7274000000000.0,2215975000000000.0,3000.0,0.0
3613,8a858e785c8d9167015c9c4faa701884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3670000000000.0,1404645000000000.0,1500.0,1.0
3614,8a858e785c8d9167015ca05320ba6830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,717647000000000.0,3000.0,0.0
3615,8a858e79568ec7de01568f358c252096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,80000.0,21762000000000.0,1.0784645e+16,18000.0,0.0
3616,8a858e795b204ffc015b20a20c631a0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10828000000000.0,4045856000000000.0,6000.0,0.0
3617,8a858e7a56e509290156e53d504f1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3670000000000.0,692361000000000.0,1500.0,0.0
3618,8a858e7b55deef140155e4ec2be045e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,170000.0,32541000000000.0,2.6540537e+16,40700.0,1.0
3619,8a858e7b55deef140155e500afb54cc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,220000.0,39727000000000.0,2.30627e+16,40500.0,0.0
3620,8a858e7c587f3319015882b4fa1a157a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,150000.0,36087000000000.0,2.0218414e+16,23675.0,1.0
3621,8a858e7c588604a4015895a4d8541dea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,330000.0,46976000000000.0,1.8825794e+16,39800.0,0.0
3622,8a858e7e5b159af5015b16e181485f15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,90000.0,21705000000000.0,8100158000000000.0,21000.0,0.0
3623,8a858e7e5c7cff8b015c7d339f151aaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3610000000000.0,2537724000000000.0,1500.0,1.0
3624,8a858e8455f82b560155f960fac10f68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,470000.0,57758000000000.0,2.9539472e+16,54500.0,0.0
3625,8a858e8455f96c1c0155f9d5ae7e0d97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,130000.0,28984000000000.0,1.7114635e+16,30500.0,0.0
3626,8a858e865b48f46f015b494c22be4663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3672000000000.0,2058550000000000.0,3000.0,0.0
3627,8a858e875b910dfe015b9b598dfc49c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10855000000000.0,7151330000000000.0,7500.0,1.0
3628,8a858e875c63d395015c65308d640c0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3622000000000.0,2697774000000000.0,3000.0,0.0
3629,8a858e875c63d395015c72a2984d79c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3611000000000.0,2079061000000000.0,3000.0,0.0
3630,8a858e875cfa37f5015cfce9bc3a3abb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3669000000000.0,368601000000000.0,1500.0,0.0
3631,8a858e875cfa37f5015cfcea6f7e3b36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,1144644000000000.0,1500.0,0.0
3632,8a858e885b68546c015b70bc09dd7ad1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7218000000000.0,5429569000000000.0,6000.0,1.0
3633,8a858e885b68546c015b7238f22027ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,70000.0,18038000000000.0,5494962000000000.0,11250.0,0.0
3634,8a858e885b68546c015b757f4a705633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,100000.0,21647000000000.0,6520238000000000.0,12500.0,0.0
3635,8a858e885b68546c015b7ea654f32b1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3669000000000.0,1122289000000000.0,1500.0,0.0
3636,8a858e885c63d379015c686565a0408f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,14584000000000.0,2358521000000000.0,3000.0,0.0
3637,8a858e885c87dee5015c881f237f214b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3667000000000.0,2553061000000000.0,3000.0,0.0
3638,8a858e8b5bc9e7e6015bcd7374077f0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,10323000000000.0,4822332000000000.0,6000.0,0.0
3639,8a858e8b5bc9e7e6015bcd7b7ee305b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7214000000000.0,7111567000000000.0,6000.0,1.0
3640,8a858e8c5d37e319015d3bac80e24f51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3669000000000.0,1197407000000000.0,1500.0,0.0
3641,8a858e8d56adbdae0156b30248fe3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,40000.0,10833000000000.0,7874280000000000.0,10500.0,1.0
3642,8a858e8d56b784480156c16a09706bd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,80000.0,18166000000000.0,1.1254387e+16,17300.0,0.0
3643,8a858e8d5c35bc85015c36001c1a1ff2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7274000000000.0,2548467000000000.0,3000.0,0.0
3644,8a858e8d5d41c5fd015d421a1e762278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3670000000000.0,651396000000000.0,3000.0,0.0
3645,8a858e8e58f6d66f0158fd7ee9af731f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,150000.0,28983000000000.0,1.7881296e+16,27500.0,0.0
3646,8a858e8e58f6d66f015904a859fd5589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,70000.0,25256000000000.0,1.5445019e+16,10500.0,1.0
3647,8a858e8e5ca1f1a8015ca24da25735e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,2239915000000000.0,3000.0,0.0
3648,8a858e8e5ca1f1a8015ca61b2fca6f31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7275000000000.0,2596800000000000.0,6000.0,0.0
3649,8a858e8e5ca1f1a8015ca6a8cfcb31f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3609000000000.0,272545000000000.0,3000.0,0.0
3650,8a858e8f5d41c974015d4529ae0f1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3670000000000.0,826767000000000.0,1500.0,0.0
3651,8a858e9059ff9e79015a0246bf7c4f02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,70000.0,18046000000000.0,1.136346e+16,16500.0,0.0
3652,8a858e9156e137c6015705964f291996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,260000.0,36082000000000.0,1.624717e+16,32750.0,0.0
3653,8a858e9156e137c601570b2f414c4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7218000000000.0,2377040000000000.0,3000.0,0.0
3654,8a858e935b496584015b4dea69253842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10825000000000.0,6030105000000000.0,7500.0,0.0
3655,8a858e935cd522f5015cd52dfd3f0936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3667000000000.0,2163196000000000.0,3000.0,0.0
3656,8a858e945bee08de015bee8f994f3026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7219000000000.0,4790009000000000.0,6000.0,0.0
3657,8a858e945bee08de015bf07771ce6245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,50000.0,14472000000000.0,6118592000000000.0,9000.0,0.0
3658,8a858e955631db4401563ca4a4b03287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,220000.0,36584000000000.0,1.7141099e+16,30575.0,0.0
3659,8a858e955add2971015ae0db3b3a00cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,50000.0,14433000000000.0,9705359000000000.0,13500.0,0.0
3660,8a858e955cf51403015cf88251eb3019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3667000000000.0,1491235000000000.0,1500.0,1.0
3661,8a858e955cf51403015cf8be51125400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3669000000000.0,1447788000000000.0,1500.0,1.0
3662,8a858e995ccb5414015ccc4147cb4bc8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3608000000000.0,2548806000000000.0,3000.0,1.0
3663,8a858e9b560bbd63015611d6c90f0f5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,90000.0,25283000000000.0,2.1293961e+16,23300.0,1.0
3664,8a858e9b560bbd6301561e50ee830cbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,260000.0,39777000000000.0,1.5904925e+16,34475.0,0.0
3665,8a858e9b56237632015626314c1a2a42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,300000.0,39711000000000.0,2.5323709e+16,54400.0,0.0
3666,8a858e9b5a61655b015a61e631833c3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10837000000000.0,8954479000000000.0,9000.0,1.0
3667,8a858e9b5a69f076015a69fd874304e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7229000000000.0,3045802000000000.0,4500.0,0.0
3668,8a858e9b5b47ecc1015b4810b9de1ab0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10827000000000.0,7434910000000000.0,9000.0,0.0
3669,8a858e9b5bcf8546015bcfaf5b680756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7220000000000.0,6620317000000000.0,4500.0,1.0
3670,8a858e9b5bcf8546015bcff969fd0f8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10825000000000.0,3948008000000000.0,9000.0,0.0
3671,8a858e9d5bfd7037015bfdab79f61305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3613000000000.0,1190921000000000.0,1500.0,0.0
3672,8a858e9d5bfd7037015c02983b964527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7274000000000.0,3875321000000000.0,6000.0,0.0
3673,8a858e9d5bfd7037015c07cdd6f1278d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20000.0,7218000000000.0,4059462000000000.0,6000.0,0.0
3674,8a858e9d5bfd7037015c0dc3a27c6d93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3668000000000.0,236455000000000.0,3000.0,0.0
3675,8a858e9e5b1f064e015b1f1aae1f11d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3611000000000.0,2813072000000000.0,3000.0,1.0
3676,8a858ea059cb30e40159cbb939584b95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10831000000000.0,3309595000000000.0,4500.0,0.0
3677,8a858ea3556609560155775d89496cd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,90000.0,21687000000000.0,2.4083987e+16,20300.0,1.0
3678,8a858ea35d2d2f62015d303436a80590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10000.0,3671000000000.0,1369969000000000.0,1500.0,0.0
3679,8a858ea4582fcdc801583359de3754df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,60000.0,21656000000000.0,9057686000000000.0,9000.0,1.0
3680,8a858ea45b35639b015b356cbf34033a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,40000.0,14443000000000.0,6826154000000000.0,9000.0,0.0
3681,8a858ea45b35639b015b3712616e2d5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10829000000000.0,7080066000000000.0,9000.0,0.0
3682,8a858ea45bd88d04015bd89004950162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30000.0,10829000000000.0,5176327000000000.0,7500.0,0.0
